,mean_residual,std_residual,max_residual,min_residual,rmse
0.01643836,-9.90167407865251e-07,0.0002847175542557494,0.0004894345095428111,-0.0003296340195286726,0.00028471927601212956
0.03835616,5.105041417997448e-05,0.0007756091899949744,0.0012694011434424834,-0.0010016916727639338,0.0007772874374339311
0.05753425,3.3107849141742516e-05,0.0007686818428468183,0.0012583776776733321,-0.0008997578878942661,0.000769394505567315
0.07671233,2.54318567163059e-05,0.0007230596853950476,0.001204298453060068,-0.0008485334011694434,0.0007235067988482375
0.09589041,2.9372813520394136e-05,0.0005644687148209726,0.000996794978420347,-0.00045744477259151983,0.0005652324231550632
0.11506849,1.7570505398699565e-05,0.0007106174374486507,0.0013202750360880242,-0.0008240640667493832,0.0007108346256803004
0.13424658,1.6913871280514352e-05,0.000739950782061743,0.001177609711416866,-0.0009211116657790314,0.0007401440663245765
0.19178082,2.703527902568224e-05,0.0009584772594883667,0.00152699671666294,-0.0012338270997428041,0.0009588584688411143
0.26849315,1.31517841478116e-05,0.0006197876876735849,0.0010759490863794796,-0.0005793204891457737,0.0006199272112256727
0.34520548,8.205029981169548e-06,0.0007205279141825338,0.0012811505597017242,-0.000810143800373489,0.0007205746301620844
0.44109589,1.4920928594973348e-05,0.001096343823647807,0.0019161350785355802,-0.001426615944950027,0.0010964453537503954
0.51780822,9.841066045746765e-06,0.0008439398564340551,0.0014468187034062385,-0.00082809719757862,0.0008439972321393302
0.69041096,4.9589228210153836e-06,0.0005577714073427862,0.0010103468749229072,-0.00045152614882311426,0.0005577934508083589
0.76712329,-9.055242158685837e-08,0.0009140415691911675,0.001449872037420058,-0.0009419732259718927,0.0009140415736765987
0.93972603,4.636688539658151e-06,0.0011787336608929445,0.002179613722872051,-0.0015056779150720567,0.0011787427803395857
1.18630137,1.2866030102880524e-05,0.0012886831032622342,0.001646026475849785,-0.0019138647931088992,0.0012887473279755773
1.68767123,-3.916957964553555e-06,0.0012323175983156923,0.0022654423127015655,-0.0013507880638979342,0.0012323238233833882
1.76438356,2.9034198570286408e-05,0.0011504994704341024,0.002036185727940565,-0.0015751964042811095,0.0011508657680875595
2.18356164,3.1415674492246692e-06,0.0006654819313717477,0.0010753212139260337,-0.0008614848915370898,0.0006654893465926479
2.68493151,-1.6558493451232107e-06,0.002666406587964647,0.002564180897571766,-0.0057217034685875245,0.002666407102109189
